KorhazRovid;Korhaz;SzakmaKod;SzakmaMegnev;OsszesAgy;MukodoIAgy;MukodoIIAgy;TartoSzuneteloAgy;Kiesett6HonapnalHosszabb;Kiesett6HonapnalRovidebb;TeljesithetoApolasiNapSzam;ElbocsatottBetegSzam;EltavozottBetegSzam;MasOsztalyBetegSzam;MeghaltBetegSzam;EgynaposEsetSzam;TeljesitettApolasiNapSzam;ApolasAtlTartam;Agykihasznalas;Halalozas;Ev;OsszesAtlagAgy;MukodoAtlagAgy
0303;Városi Kórház, Kalocsa;5;Csecsemő- és gyermekgyógyászat;30;30;30;0;0;0;10980;881;881;0;0;7;5167;5,86;47,06;0;2000;;
0303;Városi Kórház, Kalocsa;6;Fül-orr-gégészet;20;20;0;0;0;620;6700;515;500;13;2;3;2615;5,08;39,03;0,39;2000;;
0303;Városi Kórház, Kalocsa;9;Ideggyógyászat;30;30;30;0;0;0;10980;1233;1186;43;4;0;11176;9,06;101,8;0,32;2000;;
0303;Városi Kórház, Kalocsa;15;Intenzív betegellátó;6;6;6;0;0;0;2196;365;58;240;67;30;1404;3,85;63,93;18,36;2000;;
0304;Városi KH-RI, Kiskunfélegyháza;1;Belgyógyászat;77;77;77;0;0;0;28182;2662;2163;289;210;22;26887;10,1;95,4;7,89;2000;;
0304;Városi KH-RI, Kiskunfélegyháza;2;Sebészet;60;60;60;0;0;0;21960;1649;1573;26;50;9;14855;9,01;67,65;3,03;2000;;
0304;Városi KH-RI, Kiskunfélegyháza;4;Szülészet-nőgyógyászat;45;45;45;0;0;0;16470;1613;1604;4;5;5;11889;7,37;72,19;0,31;2000;;
0304;Városi KH-RI, Kiskunfélegyháza;5;Csecsemő- és gyermekgyógyászat;30;30;30;0;0;0;10980;1033;1033;0;0;0;5303;5,13;48,3;0;2000;;
0304;Városi KH-RI, Kiskunfélegyháza;6;Fül-orr-gégészet;20;20;20;0;0;0;7320;1079;1069;8;2;0;5753;5,33;78,59;0,19;2000;;
0304;Városi KH-RI, Kiskunfélegyháza;15;Intenzív betegellátó;6;6;6;0;0;0;2196;391;116;235;40;14;1917;4,9;87,3;10,23;2000;;
0305;Városi Semmelweis KH-RI, Kiskunhalas;1;Belgyógyászat;128;128;128;0;0;0;46848;4551;3942;255;354;32;39608;8,7;84,55;7,78;2000;;
0305;Városi Semmelweis KH-RI, Kiskunhalas;2;Sebészet;57;57;57;0;0;0;20862;1665;1597;39;29;3;12273;7,37;58,83;1,74;2000;;
0305;Városi Semmelweis KH-RI, Kiskunhalas;3;Traumatológia;60;60;60;0;0;0;21960;1713;1640;62;11;1;10006;5,84;45,56;0,64;2000;;
0305;Városi Semmelweis KH-RI, Kiskunhalas;4;Szülészet-nőgyógyászat;74;74;74;0;0;0;27084;2856;2843;11;2;16;15328;5,37;56,59;0,07;2000;;
0305;Városi Semmelweis KH-RI, Kiskunhalas;5;Csecsemő- és gyermekgyógyászat;68;68;68;0;0;0;24888;2376;2358;12;6;16;13078;5,5;52,55;0,25;2000;;
0305;Városi Semmelweis KH-RI, Kiskunhalas;6;Fül-orr-gégészet;20;20;20;0;0;0;7320;1246;1231;5;10;0;5283;4,24;72,17;0,8;2000;;
0305;Városi Semmelweis KH-RI, Kiskunhalas;7;Szemészet;20;20;20;0;0;0;7320;714;708;6;0;0;5263;7,37;71,9;0;2000;;
0305;Városi Semmelweis KH-RI, Kiskunhalas;8;Bőr- és nemibeteg;25;25;25;0;0;0;9150;489;476;9;4;0;5979;12,23;65,34;0,82;2000;;
0305;Városi Semmelweis KH-RI, Kiskunhalas;9;Ideggyógyászat;41;41;41;0;0;0;15006;1610;1506;56;48;2;16466;10,23;109,7;2,98;2000;;
0305;Városi Semmelweis KH-RI, Kiskunhalas;11;Urológia;26;26;26;0;0;0;9516;1114;1089;20;5;1;5121;4,6;53,81;0,45;2000;;
0305;Városi Semmelweis KH-RI, Kiskunhalas;14;Reumatológia;36;36;36;0;0;0;13176;924;917;7;0;0;9787;10,59;74,28;0;2000;;
0305;Városi Semmelweis KH-RI, Kiskunhalas;15;Intenzív betegellátó;14;14;14;0;0;0;5124;529;160;273;96;22;3324;6,28;64,87;18,15;2000;;
0305;Városi Semmelweis KH-RI, Kiskunhalas;16;Fertőző betegellátó;59;59;59;0;0;0;21594;1733;1618;41;74;5;11678;6,74;54,08;4,27;2000;;
0395;MH. Kecskeméti Repülőkórház;1;Belgyógyászat;70;70;70;0;0;0;25620;2364;2068;142;154;60;21175;8,96;82,65;6,51;2000;;
0395;MH. Kecskeméti Repülőkórház;2;Sebészet;40;40;40;0;0;0;14640;1334;1249;80;5;7;9691;7,26;66,2;0,37;2000;;
0395;MH. Kecskeméti Repülőkórház;3;Traumatológia;30;30;30;0;0;0;10980;993;914;75;4;37;6694;6,74;60,97;0,4;2000;;
0395;MH. Kecskeméti Repülőkórház;6;Fül-orr-gégészet;20;20;20;0;0;0;7320;532;527;4;1;1;3093;5,81;42,25;0,19;2000;;
0395;MH. Kecskeméti Repülőkórház;7;Szemészet;20;20;20;0;0;0;7320;651;642;8;1;0;4867;7,48;66,49;0,15;2000;;
0395;MH. Kecskeméti Repülőkórház;9;Ideggyógyászat;30;30;30;0;0;0;10980;582;543;35;4;4;6381;10,96;58,11;0,69;2000;;
0395;MH. Kecskeméti Repülőkórház;15;Intenzív betegellátó;5;5;5;0;0;0;1830;136;10;104;22;5;932;6,85;50,93;16,18;2000;;
0401;Megyei Pándy Kálmán KH-RI, Gyula;1;Belgyógyászat;150;150;150;0;0;0;54900;6491;5408;730;353;78;44552;6,86;81,15;5,44;2000;;
0401;Megyei Pándy Kálmán KH-RI, Gyula;2;Sebészet;95;95;95;0;0;0;34770;3413;3184;156;73;19;27152;7,96;78,09;2,14;2000;;
0401;Megyei Pándy Kálmán KH-RI, Gyula;3;Traumatológia;46;46;46;0;0;0;16836;2351;2210;126;15;1;15545;6,61;92,33;0,64;2000;;
0401;Megyei Pándy Kálmán KH-RI, Gyula;4;Szülészet-nőgyógyászat;90;90;90;0;0;0;32940;4659;4612;47;0;20;18890;4,05;57,35;0;2000;;
0401;Megyei Pándy Kálmán KH-RI, Gyula;5;Csecsemő- és gyermekgyógyászat;96;96;96;0;0;0;35136;3143;2973;156;14;9;25590;8,14;72,83;0,45;2000;;
0401;Megyei Pándy Kálmán KH-RI, Gyula;6;Fül-orr-gégészet;27;27;27;0;0;0;9882;1619;1616;2;1;1;7110;4,39;71,95;0,06;2000;;
0401;Megyei Pándy Kálmán KH-RI, Gyula;7;Szemészet;32;32;32;0;0;0;11712;1813;1802;11;0;0;9733;5,37;83,1;0;2000;;
0401;Megyei Pándy Kálmán KH-RI, Gyula;8;Bőr- és nemibeteg;25;25;25;0;0;0;9150;978;948;24;6;0;7438;7,61;81,29;0,61;2000;;
0401;Megyei Pándy Kálmán KH-RI, Gyula;9;Ideggyógyászat;80;80;80;0;0;0;29280;3364;3178;172;14;2;24469;7,27;83,57;0,42;2000;;
0401;Megyei Pándy Kálmán KH-RI, Gyula;11;Urológia;42;42;42;0;0;0;15372;1693;1611;75;7;1;10712;6,33;69,69;0,41;2000;;
0401;Megyei Pándy Kálmán KH-RI, Gyula;12;Onkológia, onkoradiológia;60;60;60;0;0;0;21960;3601;3516;51;34;2;19328;5,37;88,01;0,94;2000;;
0401;Megyei Pándy Kálmán KH-RI, Gyula;13;Fog- és szájsebészet;12;12;12;0;0;0;4392;461;451;10;0;1;2521;5,47;57,4;0;2000;;
0401;Megyei Pándy Kálmán KH-RI, Gyula;14;Reumatológia;35;35;35;0;0;0;12810;757;720;37;0;0;10648;14,07;83,12;0;2000;;
0401;Megyei Pándy Kálmán KH-RI, Gyula;15;Intenzív betegellátó;7;7;7;0;0;0;2562;211;21;127;63;7;1545;7,32;60,3;29,86;2000;;
0401;Megyei Pándy Kálmán KH-RI, Gyula;16;Fertőző betegellátó;43;43;43;0;0;0;15738;1252;1088;127;37;5;9381;7,49;59,61;2,96;2000;;
0402;Városi Réthy Pál KH-RI, Békéscsaba;1;Belgyógyászat;172;172;172;0;0;0;62952;5438;4696;345;397;64;51033;9,38;81,07;7,3;2000;;
0402;Városi Réthy Pál KH-RI, Békéscsaba;2;Sebészet;80;80;60;0;0;1600;27680;2728;2510;134;84;19;21575;7,91;77,94;3,08;2000;;
0402;Városi Réthy Pál KH-RI, Békéscsaba;3;Traumatológia;80;80;80;0;0;0;29280;2579;2474;80;25;28;19100;7,41;65,23;0,97;2000;;
0402;Városi Réthy Pál KH-RI, Békéscsaba;4;Szülészet-nőgyógyászat;70;70;70;0;0;0;25620;3687;3544;141;2;12;16359;4,44;63,85;0,05;2000;;
0402;Városi Réthy Pál KH-RI, Békéscsaba;5;Csecsemő- és gyermekgyógyászat;40;40;40;0;0;0;14640;1971;1964;4;3;7;12809;6,5;87,49;0,15;2000;;
0402;Városi Réthy Pál KH-RI, Békéscsaba;6;Fül-orr-gégészet;32;32;32;0;0;256;11456;1779;1769;9;1;0;7365;4,14;64,29;0,06;2000;;
0402;Városi Réthy Pál KH-RI, Békéscsaba;7;Szemészet;32;32;32;0;0;0;11712;1094;1088;6;0;2;7450;6,81;63,61;0;2000;;
0402;Városi Réthy Pál KH-RI, Békéscsaba;10;Ortopédia;40;40;40;0;0;0;14640;1183;1175;8;0;2;10066;8,51;68,76;0;2000;;
0402;Városi Réthy Pál KH-RI, Békéscsaba;13;Fog- és szájsebészet;5;5;5;0;0;0;1830;7;7;0;0;0;31;4,43;1,69;0;2000;;
0402;Városi Réthy Pál KH-RI, Békéscsaba;15;Intenzív betegellátó;14;14;14;0;0;0;5124;526;159;230;137;46;3665;6,97;71,53;26,05;2000;;
0403;Orosháza Városi Önkormányzat Kórháza;1;Belgyógyászat;135;135;135;0;0;0;49410;4843;4239;392;212;41;36875;7,61;74,63;4,38;2000;;
0403;Orosháza Városi Önkormányzat Kórháza;2;Sebészet;53;53;53;0;0;0;19398;1590;1370;172;48;29;11789;7,41;60,77;3,02;2000;;
0403;Orosháza Városi Önkormányzat Kórháza;3;Traumatológia;30;30;30;0;0;0;10980;1113;1007;94;12;21;6652;5,98;60,58;1,08;2000;;
0403;Orosháza Városi Önkormányzat Kórháza;4;Szülészet-nőgyógyászat;62;62;62;0;0;0;22692;2636;2612;24;0;2;14329;5,44;63,15;0;2000;;
0403;Orosháza Városi Önkormányzat Kórháza;5;Csecsemő- és gyermekgyógyászat;40;40;40;0;0;0;14640;1557;1535;19;3;20;10129;6,51;69,19;0,19;2000;;
0403;Orosháza Városi Önkormányzat Kórháza;6;Fül-orr-gégészet;22;22;22;0;0;0;8052;1304;1283;16;5;3;6548;5,02;81,32;0,38;2000;;
0403;Orosháza Városi Önkormányzat Kórháza;7;Szemészet;20;20;20;0;0;0;7320;823;819;4;0;2;3190;3,88;43,58;0;2000;;
0403;Orosháza Városi Önkormányzat Kórháza;9;Ideggyógyászat;30;30;30;0;0;0;10980;1073;882;102;89;17;8802;8,2;80,16;8,29;2000;;
0403;Orosháza Városi Önkormányzat Kórháza;11;Urológia;33;33;33;0;0;0;12078;1314;1252;40;22;4;8727;6,64;72,26;1,67;2000;;
0403;Orosháza Városi Önkormányzat Kórháza;15;Intenzív betegellátó;7;7;7;0;0;0;2562;263;8;210;45;6;1250;4,75;48,79;17,11;2000;;
0501;Városi Semmelweis Kórház, Miskolc;1;Belgyógyászat;215;215;215;0;0;0;78690;6601;5693;465;443;116;62909;9,53;79,95;6,71;2000;;
0501;Városi Semmelweis Kórház, Miskolc;2;Sebészet;125;125;125;0;0;0;45750;4212;3655;437;120;41;64600;15,34;141,2;2,85;2000;;
0501;Városi Semmelweis Kórház, Miskolc;4;Szülészet-nőgyógyászat;95;95;95;0;0;0;34770;6110;6047;60;3;650;25277;4,14;72,7;0,05;2000;;
0501;Városi Semmelweis Kórház, Miskolc;6;Fül-orr-gégészet;30;30;30;0;0;0;10980;1533;1500;25;8;0;9063;5,91;82,54;0,52;2000;;
0501;Városi Semmelweis Kórház, Miskolc;7;Szemészet;45;45;45;0;0;0;16470;2632;2624;8;0;5;13762;5,23;83,56;0;2000;;
0501;Városi Semmelweis Kórház, Miskolc;8;Bőr- és nemibeteg;60;60;60;0;0;0;21960;1293;1240;51;2;4;15393;11,9;70,1;0,15;2000;;
0501;Városi Semmelweis Kórház, Miskolc;9;Ideggyógyászat;50;50;50;0;0;0;18300;1667;1585;63;19;4;19397;11,64;106;1,14;2000;;
0501;Városi Semmelweis Kórház, Miskolc;11;Urológia;40;40;40;0;0;0;14640;2984;2915;60;9;12;12282;4,12;83,89;0,3;2000;;
0501;Városi Semmelweis Kórház, Miskolc;15;Intenzív betegellátó;10;10;10;0;0;0;3660;446;18;369;59;28;1606;3,6;43,88;13,23;2000;;
0501;Városi Semmelweis Kórház, Miskolc;16;Fertőző betegellátó;110;110;110;0;0;0;40260;3191;3090;79;22;14;18122;5,68;45,01;0,69;2000;;
0502;Borsod-Abaúj-Zemplén Megyei Kórház, Miskolc;1;Belgyógyászat;210;210;210;0;0;0;76860;8194;7244;581;369;83;61885;7,55;80,52;4,5;2000;;
0502;Borsod-Abaúj-Zemplén Megyei Kórház, Miskolc;2;Sebészet;160;160;160;0;0;0;58560;5276;4920;247;109;178;46341;8,78;79,13;2,07;2000;;
0502;Borsod-Abaúj-Zemplén Megyei Kórház, Miskolc;3;Traumatológia;111;111;111;0;0;0;40626;4164;3864;268;32;13;31079;7,46;76,5;0,77;2000;;
0502;Borsod-Abaúj-Zemplén Megyei Kórház, Miskolc;4;Szülészet-nőgyógyászat;120;120;110;0;0;550;43370;7200;7018;181;1;1832;35545;4,94;81,96;0,01;2000;;
0502;Borsod-Abaúj-Zemplén Megyei Kórház, Miskolc;5;Csecsemő- és gyermekgyógyászat;360;360;360;0;0;2625;129135;12379;12111;216;52;46;101925;8,23;78,93;0,42;2000;;
0502;Borsod-Abaúj-Zemplén Megyei Kórház, Miskolc;6;Fül-orr-gégészet;58;58;58;0;0;0;21228;3351;3317;25;9;4;16709;4,99;78,71;0,27;2000;;
0502;Borsod-Abaúj-Zemplén Megyei Kórház, Miskolc;7;Szemészet;38;33;33;5;1830;0;12078;2003;1988;15;0;0;10211;5,1;84,54;0;2000;;
0502;Borsod-Abaúj-Zemplén Megyei Kórház, Miskolc;9;Ideggyógyászat;130;130;130;0;0;0;47580;4288;3970;172;146;17;42359;9,88;89,03;3,4;2000;;
0502;Borsod-Abaúj-Zemplén Megyei Kórház, Miskolc;10;Ortopédia;70;70;70;0;0;0;25620;1984;1949;35;0;0;20849;10,51;81,38;0;2000;;
0502;Borsod-Abaúj-Zemplén Megyei Kórház, Miskolc;11;Urológia;60;50;50;10;3660;606;17694;1756;1720;28;8;4;12755;7,26;72,09;0,46;2000;;
0502;Borsod-Abaúj-Zemplén Megyei Kórház, Miskolc;12;Onkológia, onkoradiológia;40;40;40;0;0;0;14640;1364;1347;8;9;4;12956;9,5;88,5;0,66;2000;;
0502;Borsod-Abaúj-Zemplén Megyei Kórház, Miskolc;13;Fog- és szájsebészet;15;15;15;0;0;0;2760;333;331;2;0;0;2215;6,65;80,25;0;2000;;
0502;Borsod-Abaúj-Zemplén Megyei Kórház, Miskolc;15;Intenzív betegellátó;22;22;22;0;0;0;8052;510;129;282;99;31;3338;6,55;41,46;19,41;2000;;
0503;Városi Diósgyőri Kórház, Miskolc;1;Belgyógyászat;82;82;82;0;0;0;30012;3120;2817;104;199;46;26067;8,35;86,86;6,38;2000;;
0503;Városi Diósgyőri Kórház, Miskolc;2;Sebészet;40;40;40;0;0;0;14640;1246;1180;37;29;13;10431;8,37;71,25;2,33;2000;;
0503;Városi Diósgyőri Kórház, Miskolc;3;Traumatológia;75;75;75;0;0;0;27450;3713;3660;33;20;11;18597;5,01;67,75;0,54;2000;;
0503;Városi Diósgyőri Kórház, Miskolc;4;Szülészet-nőgyógyászat;62;62;62;0;0;0;22692;3338;3332;6;0;21;16178;4,85;71,29;0;2000;;
0503;Városi Diósgyőri Kórház, Miskolc;9;Ideggyógyászat;49;49;49;0;0;0;17934;1490;1436;25;29;6;17655;11,85;98,44;1,95;2000;;
0503;Városi Diósgyőri Kórház, Miskolc;13;Fog- és szájsebészet;0;0;0;0;0;0;2730;263;261;1;1;0;1911;7,27;70;0,38;2000;;
0503;Városi Diósgyőri Kórház, Miskolc;15;Intenzív betegellátó;5;5;5;0;0;0;1830;96;12;54;30;4;874;9,1;47,76;31,25;2000;;
0504;Városi Erzsébet Kórház, Sátoraljaújhely;1;Belgyógyászat;88;88;88;0;0;0;32208;3749;2922;640;187;40;28915;7,71;89,78;4,99;2000;;
0504;Városi Erzsébet Kórház, Sátoraljaújhely;2;Sebészet;50;50;50;0;0;0;18300;2179;2062;79;38;2;12639;5,8;69,07;1,74;2000;;
0504;Városi Erzsébet Kórház, Sátoraljaújhely;4;Szülészet-nőgyógyászat;42;42;42;0;0;0;15372;1852;1851;1;0;0;8974;4,85;58,38;0;2000;;
0504;Városi Erzsébet Kórház, Sátoraljaújhely;5;Csecsemő- és gyermekgyógyászat;40;40;40;0;0;0;14640;1070;1068;2;0;1;8086;7,56;55,23;0;2000;;
0504;Városi Erzsébet Kórház, Sátoraljaújhely;6;Fül-orr-gégészet;20;20;20;0;0;0;7320;575;570;4;1;0;5305;9,23;72,47;0,17;2000;;
0504;Városi Erzsébet Kórház, Sátoraljaújhely;7;Szemészet;20;20;20;0;0;0;7320;467;459;8;0;0;4572;9,79;62,46;0;2000;;
0504;Városi Erzsébet Kórház, Sátoraljaújhely;8;Bőr- és nemibeteg;25;25;25;0;0;0;9150;413;390;21;2;0;6381;15,45;69,74;0,48;2000;;
0504;Városi Erzsébet Kórház, Sátoraljaújhely;9;Ideggyógyászat;50;50;50;0;0;0;18300;1647;1469;87;91;15;13410;8,14;73,28;5,53;2000;;
0101;Fővárosi Szent Imre KH-RI;1;Belgyógyászat;294;294;294;0;0;2353;105251;10491;8816;1161;514;113;87379;8,33;83,02;4,9;2000;;
0101;Fővárosi Szent Imre KH-RI;2;Sebészet;70;70;70;0;0;423;25197;2116;1916;144;56;20;15771;7,45;62,59;2,65;2000;;
0101;Fővárosi Szent Imre KH-RI;4;Szülészet-nőgyógyászat;80;80;80;0;0;0;29280;4223;4213;10;0;14;16964;4,02;57,94;0;2000;;
0101;Fővárosi Szent Imre KH-RI;6;Fül-orr-gégészet;38;38;38;0;0;0;13908;1512;1485;19;8;5;8868;5,87;63,76;0,53;2000;;
0101;Fővárosi Szent Imre KH-RI;7;Szemészet;21;21;21;0;0;588;7098;1206;1189;17;0;0;5256;4,36;74,05;0;2000;;
0101;Fővárosi Szent Imre KH-RI;9;Ideggyógyászat;66;66;66;0;0;2821;21335;2103;1744;256;103;16;15140;7,2;70,96;4,9;2000;;
0101;Fővárosi Szent Imre KH-RI;12;Onkológia, onkoradiológia;32;32;32;0;0;0;11712;1442;1389;19;34;2;10440;7,24;89,14;2,36;2000;;
0101;Fővárosi Szent Imre KH-RI;15;Intenzív betegellátó;18;13;13;5;1830;0;4758;636;124;393;119;40;2906;4,57;61,08;18,71;2000;;
0505;Kazincbarcikai Városi Kórház;1;Belgyógyászat;91;91;60;0;0;180;33126;2922;2503;181;238;23;29939;10,25;90,38;8,15;2000;;
0505;Kazincbarcikai Városi Kórház;2;Sebészet;56;56;56;0;0;0;20496;2431;2192;189;50;11;16920;6,96;82,55;2,06;2000;;
0505;Kazincbarcikai Városi Kórház;4;Szülészet-nőgyógyászat;42;42;42;0;0;0;15372;2537;2516;21;0;914;9940;3,92;64,66;0;2000;;
0505;Kazincbarcikai Városi Kórház;5;Csecsemő- és gyermekgyógyászat;40;40;40;0;0;0;14640;1600;1597;2;1;8;10015;6,26;68,41;0,06;2000;;
0505;Kazincbarcikai Városi Kórház;6;Fül-orr-gégészet;28;28;28;0;0;0;10248;1069;1042;17;10;3;6651;6,22;64,9;0,94;2000;;
0505;Kazincbarcikai Városi Kórház;7;Szemészet;35;35;35;0;0;0;12810;999;981;18;0;0;7669;7,68;59,87;0;2000;;
0505;Kazincbarcikai Városi Kórház;15;Intenzív betegellátó;10;10;10;0;0;0;3660;387;80;265;42;17;2687;6,94;73,42;10,85;2000;;
0506;Almási Balogh Pál Kórház, Ózd;1;Belgyógyászat;96;96;96;0;0;0;35136;3932;3396;233;303;36;34069;8,66;96,96;7,71;2000;;
0506;Almási Balogh Pál Kórház, Ózd;2;Sebészet;50;50;50;0;0;460;17840;1433;1287;130;16;26;10436;7,28;58,5;1,12;2000;;
0506;Almási Balogh Pál Kórház, Ózd;4;Szülészet-nőgyógyászat;45;45;45;0;0;368;16102;2504;2494;10;0;9;10945;4,37;67,97;0;2000;;
0506;Almási Balogh Pál Kórház, Ózd;5;Csecsemő- és gyermekgyógyászat;30;30;30;0;0;0;10980;1379;1374;0;5;20;7712;5,59;70,24;0,36;2000;;
0506;Almási Balogh Pál Kórház, Ózd;6;Fül-orr-gégészet;20;20;20;0;0;920;6400;532;529;3;0;1;3246;6,1;50,72;0;2000;;
0506;Almási Balogh Pál Kórház, Ózd;14;Reumatológia;70;70;70;0;0;0;25620;1673;1668;5;0;0;22505;13,45;87,84;0;2000;;
0506;Almási Balogh Pál Kórház, Ózd;15;Intenzív betegellátó;6;6;6;0;0;0;2196;242;25;169;48;13;1249;5,16;56,88;19,83;2000;;
0507;Megyei II. Rákóczi F. Kórház, Szikszó;1;Belgyógyászat;59;59;59;0;0;0;21594;2169;1844;253;72;22;18906;8,72;87,55;3,32;2000;;
0507;Megyei II. Rákóczi F. Kórház, Szikszó;2;Sebészet;50;50;50;0;0;0;18300;1401;1053;306;42;36;10711;7,65;58,53;3;2000;;
0507;Megyei II. Rákóczi F. Kórház, Szikszó;4;Szülészet-nőgyógyászat;45;45;45;0;0;0;16470;2001;1985;15;1;7;11828;5,91;71,82;0,05;2000;;
0507;Megyei II. Rákóczi F. Kórház, Szikszó;12;Onkológia, onkoradiológia;40;40;40;0;0;0;14640;652;546;21;85;3;8398;12,88;57,36;13,04;2000;;
0507;Megyei II. Rákóczi F. Kórház, Szikszó;15;Intenzív betegellátó;5;5;5;0;0;0;1830;443;25;377;41;14;1256;2,84;68,63;9,26;2000;;
0508;Koch Róbert Kórház, Edelény;1;Belgyógyászat;40;40;40;0;0;0;14640;1383;1209;105;69;12;14626;10,58;99,9;4,99;2000;;
0512;Szent Ferenc Kórház, Miskolc;1;Belgyógyászat;40;40;40;0;0;0;14640;1594;1455;22;117;28;13779;8,64;94,12;7,34;2000;;
0512;Szent Ferenc Kórház, Miskolc;14;Reumatológia;40;40;40;0;0;0;14640;1220;1212;8;0;1;14074;11,54;96,13;0;2000;;
0514;Megyei Reuma Kórház, Mezőkövesd;14;Reumatológia;52;52;52;0;0;0;19032;1298;1271;27;0;0;17865;13,76;93,87;0;2000;;
0551;FMC Miskolci Nefrológiai Központ;1;Belgyógyászat;40;40;40;0;0;0;14640;927;891;0;36;6;9720;10,49;66,39;3,88;2000;;
0551;FMC Miskolci Nefrológiai Központ;1;Belgyógyászat;36;36;36;0;0;0;13140;981;957;6;18;2;9280;9,46;70,62;1,83;2001;;
0551;FMC Miskolci Nefrológiai Központ;15;Intenzív betegellátó;4;4;4;0;0;0;1460;74;22;27;25;2;570;7,7;39,04;33,78;2001;;
0601;Csongrád Megyei Önkormányzat Területi Kórháza, Szentes;1;Belgyógyászat;70;70;70;0;0;183;25367;2958;2463;270;225;40;23148;7,83;91,25;7,61;2001;;
0601;Csongrád Megyei Önkormányzat Területi Kórháza, Szentes;2;Sebészet;50;50;50;0;0;0;18250;1713;1562;104;47;13;12675;7,4;69,45;2,74;2001;;
0601;Csongrád Megyei Önkormányzat Területi Kórháza, Szentes;3;Traumatológia;45;45;45;0;0;0;16425;1428;1367;41;20;8;12695;8,89;77,29;1,4;2001;;
0601;Csongrád Megyei Önkormányzat Területi Kórháza, Szentes;4;Szülészet-nőgyógyászat;55;55;55;0;0;0;20075;3253;3236;17;0;7;16615;5,11;82,76;0;2001;;
0601;Csongrád Megyei Önkormányzat Területi Kórháza, Szentes;5;Csecsemő- és gyermekgyógyászat;28;28;28;0;0;0;10220;1501;1498;3;0;2;6439;4,29;63;0;2001;;
0601;Csongrád Megyei Önkormányzat Területi Kórháza, Szentes;6;Fül-orr-gégészet;20;20;20;0;0;0;7300;1177;1171;4;2;7;5354;4,55;73,34;0,17;2001;;
0601;Csongrád Megyei Önkormányzat Területi Kórháza, Szentes;9;Ideggyógyászat;30;30;30;0;0;0;10950;587;489;49;49;7;7006;11,94;63,98;8,35;2001;;
0601;Csongrád Megyei Önkormányzat Területi Kórháza, Szentes;11;Urológia;20;20;20;0;0;0;7300;893;874;18;1;0;6107;6,84;83,66;0,11;2001;;
0601;Csongrád Megyei Önkormányzat Területi Kórháza, Szentes;12;Onkológia, onkoradiológia;30;30;30;0;0;0;10950;1183;1021;60;102;2;8162;6,9;74,54;8,62;2001;;
0601;Csongrád Megyei Önkormányzat Területi Kórháza, Szentes;13;Fog- és szájsebészet;4;4;4;0;0;0;1460;159;158;1;0;3;681;4,28;46,64;0;2001;;
0601;Csongrád Megyei Önkormányzat Területi Kórháza, Szentes;15;Intenzív betegellátó;8;8;8;0;0;0;2920;429;111;207;111;41;2533;5,9;86,75;25,87;2001;;
0601;Csongrád Megyei Önkormányzat Területi Kórháza, Szentes;16;Fertőző betegellátó;25;25;25;0;0;0;9125;715;592;60;63;2;7560;10,57;82,85;8,81;2001;;
0601;Csongrád Megyei Önkormányzat Területi Kórháza, Szentes;18;Elmegyógyászat;30;30;30;0;0;0;10950;731;512;209;10;1;9936;13,59;90,74;1,37;2001;;
0602;Városi Erzsébet KH-RI, Hódmezővásárhely;1;Belgyógyászat;60;60;60;0;0;0;21900;2010;1717;171;122;23;14852;7,39;67,82;6,07;2001;;
0602;Városi Erzsébet KH-RI, Hódmezővásárhely;2;Sebészet;55;55;55;0;0;0;20075;2247;1994;231;22;20;16549;7,36;82,44;0,98;2001;;
0602;Városi Erzsébet KH-RI, Hódmezővásárhely;4;Szülészet-nőgyógyászat;34;34;34;0;0;0;12410;1657;1644;13;0;1;9282;5,6;74,79;0;2001;;
0602;Városi Erzsébet KH-RI, Hódmezővásárhely;5;Csecsemő- és gyermekgyógyászat;20;20;20;0;0;0;7300;1020;1020;0;0;10;4726;4,63;64,74;0;2001;;
0602;Városi Erzsébet KH-RI, Hódmezővásárhely;6;Fül-orr-gégészet;20;20;20;0;0;0;7300;684;682;2;0;0;2850;4,17;39,04;0;2001;;
0602;Városi Erzsébet KH-RI, Hódmezővásárhely;7;Szemészet;20;20;20;0;0;0;7300;980;976;4;0;0;4336;4,42;59,4;0;2001;;
0602;Városi Erzsébet KH-RI, Hódmezővásárhely;8;Bőr- és nemibeteg;20;20;9;0;0;913;6387;356;327;27;2;0;6073;17,06;95,08;0,56;2001;;
0602;Városi Erzsébet KH-RI, Hódmezővásárhely;9;Ideggyógyászat;30;30;30;0;0;0;10950;956;834;83;39;4;9512;9,95;86,87;4,08;2001;;
0602;Városi Erzsébet KH-RI, Hódmezővásárhely;12;Onkológia, onkoradiológia;20;20;20;0;0;0;7300;588;504;8;76;7;5338;9,08;73,12;12,93;2001;;
0602;Városi Erzsébet KH-RI, Hódmezővásárhely;14;Reumatológia;45;45;45;0;0;0;16425;1228;1192;36;0;0;14834;12,08;90,31;0;2001;;
0602;Városi Erzsébet KH-RI, Hódmezővásárhely;15;Intenzív betegellátó;6;6;6;0;0;0;2190;382;82;205;95;28;1744;4,57;79,63;24,87;2001;;
0603;Szeged Megyei Jogú Város Önkormányzat Kórháza;1;Belgyógyászat;119;119;119;0;0;0;43435;5055;4200;623;232;45;38260;7,57;88,09;4,59;2001;;
